|en|[fi]|pt|ru|zh|ja|ko|de|fr|sp|pl
|||||||||||
subVikingCharge01|Power Charge||||力量衝鋒||||
subDescProphetThornedRoots08|Increases the duration of thorned roots.||Aumenta a duração de raízes espinhosas.|Увеличивает длительность шипастых корней.|延長荊棘根鬚的持續時間。|棘の根の持続時間を増加させる。|가시 뿌리의 지속 시간을 증가시킵니다.|Erhöht die Dauer der dornigen Wurzeln.|Augmente la durée des racines épineuses.|Aumenta la duración de las raíces espinosas.|Zwiększa czas trwania thorned roots.
subDescProphetThornedRoots09|Chance on hit to deal double damage.||Chance ao atingir um alvo de causar dano dobrado.|При попадании есть шанс нанести двойной урон.|擊中時有機率造成雙倍傷害。|命中時に2倍ダメージを与える確率。|명중 시 2배 피해를 줄 확률.|Chance beim Treffer, doppelten Schaden zu verursachen.|Probabilité au coup d'infliger des dégâts doubles.|Probabilidad al impactar de infligir daño doble.|Szansa przy trafieniu na zadanie podwójnych obrażeń.
subDescProphetThornedRoots10|Decreases mana cost and movement diminish when using thorned roots.||Reduz o custo de mana e a redução de movimento ao usar raízes espinhosas.|Снижает расход маны и уменьшение движения при использовании шипастых корней.|降低使用荊棘根鬚時移動速度降低的效果與法力消耗。|棘の根使用時のマナコストと移動減少を軽減する。|가시 뿌리 사용 시 마나 소모와 이동 감소를 감소시킵니다.|Verringert Manakosten und Bewegungsminderung beim Verwenden dorniger Wurzeln.|Réduit le coût en mana et la diminution de mouvement lors de l'utilisation des racines épineuses.|Reduce el costo de maná y la disminución de movimiento al usar raíces espinosas.|Zmniejsza koszt many i zmniejszenie ruchu podczas używania thorned roots.
subDescProphetThornedRoots11|Unleash an additional trail of roots.||Libera um rastro adicional de raízes.|Выпускает дополнительную дорожку корней.|釋放出額外一條荊棘根鬚。|追加の根の軌跡を放つ。|추가 뿌리 궤적을 방출합니다.|Entfessle einen zusätzlichen Wurzelpfad.|Libère une traînée supplémentaire de racines.|Libera un rastro adicional de raíces.|Uwolnij dodatkowy ślad korzeni.
subDescProphetThornedRoots12|Unleash a massive thorn that sends roots in all directions on hit. Thorned Roots now has a cooldown.||Libera um espinho enorme que envia raízes em todas as direções ao atingir o alvo. Raízes Espinhosas agora possui um tempo de recarga.|Выпускает огромный шип, который отправляет корни во все стороны при попадании. Шипастые корни теперь имеют время восстановления.|釋放一道巨大的荊棘根鬚，擊中目標後會向四面八方伸出根鬚。荊棘根鬚現在有冷卻時間。|巨大な棘を放ち、命中時にすべての方向に根を送信する。棘の根は現在クールダウンを持つ。|거대한 가시를 방출하여 명중 시 모든 방향으로 뿌리를 보냅니다. 가시 뿌리는 이제 쿨타임이 있습니다.|Entfessle einen massiven Dorn, der beim Treffer Wurzeln in alle Richtungen sendet. Dornige Wurzeln haben nun eine Abklingzeit.|Libère une épine massive qui envoie des racines dans toutes les directions au coup. Les racines épineuses ont désormais un temps de recharge.|Libera una espina masiva que envía raíces en todas direcciones al impactar. Las raíces espinosas ahora tienen un tiempo de reutilización.|Uwolnij masywny kolec wysyłający korzenie we wszystkich kierunkach przy trafieniu. Thorned Roots ma teraz cooldown.
subDescProphetThornedRoots13|Increases the stacks of poisoned thorned roots can apply on monsters.||Aumenta o número de acúmulos de raízes espinhosas envenenadas que podem ser aplicados aos monstros.|Увеличивает количество стаков отравления, которые могут наложить шипастые корни на монстров.|增加荊棘根鬚對怪物施加的層數。|棘の根がモンスターに適用できる毒のスタック数を増加させる。|가시 뿌리가 몬스터에게 적용할 수 있는 중독 중첩 수를 증가시킵니다.|Erhöht die Giftstapel, die dornige Wurzeln auf Monster anwenden können.|Augmente les cumuls d'empoisonnement que les racines épineuses peuvent appliquer sur les monstres.|Aumenta los acumulados de veneno que las raíces espinosas pueden aplicar a monstruos.|Zwiększa stacki poisoned które thorned roots może nałożyć na potwory.
subDescProphetThornedRoots14|Roots travel towards the next closest target after each hit unleashing an area of effect pulse.||As raízes se movem em direção ao alvo mais próximo após cada acerto, liberando um pulso de efeito em área. |После каждого попадания корни движутся к следующей ближайшей цели, выпуская импульс в области действия.|每次命中目標後，荊棘根鬚都會向下一個最近的目標延伸，並釋放出範圍傷害的脈衝。|各命中後、根は次の最も近い対象に向かって移動し、範囲パルスを放つ。|각 명중 후 뿌리는 다음 가장 가까운 대상으로 이동하며 범위 펄스를 방출합니다.|Wurzeln bewegen sich nach jedem Treffer zum nächsten nächsten Ziel und entfesseln eine Flächenwirkungs-Pulsation.|Les racines voyagent vers la prochaine cible la plus proche après chaque coup en libérant une pulsation de zone d'effet.|Las raíces viajan hacia el siguiente objetivo más cercano después de cada impacto liberando una pulsación de área de efecto.|Korzenie podróżują w kierunku następnego najbliższego celu po każdym trafieniu uwalniając puls obszarowy.
subProphetRaven01|Power of the Flock||Poder do Bando|Сила стаи|鴉群之力|群れの力|무리의 힘|Macht des Schwarms|Pouvoir du troupeau|Poder del rebaño|Moc Stada
subProphetRaven02|Cadaver Pecking||Bicada de Cadáver|Клевание трупов|屍體啄食|死体をつつく|시체 쪼기|Kadaver-Picken|Picorage de cadavre|Picoteo de cadáver|Dziobanie Padliny
subProphetRaven03|Frenzied Bird||Pássaro Frenético|Неистовая птица|狂鳥|狂暴な鳥|광폭한 새|Wahnsinniger Vogel|Oiseau frénétique|Pájaro frenético|Wściekły Ptak
subProphetRaven04|Raven Eye||Olho de Corvo|Глаз ворона|渡鴉之眼|カラスの目|까마귀의 눈|Rabenauge|Œil de corbeau|Ojo de cuervo|Oko Kruka
subProphetRaven05|Master of Ravens||Mestre dos Corvos|Мастер воронов|渡鴉之主|カラスの達人|까마귀의 대가|Meister der Raben|Maître des corbeaux|Maestro de cuervos|Mistrz Kruków
subProphetRaven06|Ravens Flight||Voo dos Corvos|Полёт воронов|渡鴉飛行|カラスの飛行|까마귀 비행|Rabenflug|Vol des corbeaux|Vuelo de cuervos|Lot Kruków
subProphetRaven07|Battle Screech||Grito de Batalha|Боевое карканье|戰鬥尖嘯|戦闘の叫び|전투 외침|Kampfschrei|Cri de bataille|Grito de batalla|Bitwowy Skrzek
subProphetRaven08|Wounding Advantage||Vantagem de Ferimento|Ранящее преимущество|創傷優勢|傷つける優位性|상처 입히는 우위|Verletzender Vorteil|Avantage blessant|Ventaja hiriente|Korzyść z Ran
subProphetRaven09|Wounds Ripped Open||Feridas Abertas|Разорванные раны|撕裂傷口|引き裂かれた傷|찢긴 상처|Aufgerissene Wunden|Blessures arrachées|Heridas desgarradas|Rozrywane Rany
subProphetRaven10|Summon The Flock||Invocar o Bando|Призыв стаи|召喚鴉群|群れの召喚|무리 소환|Beschwöre den Schwarm|Invoque le troupeau|Invoca el rebaño|Przywołaj Stado
subProphetRaven11|Honey Stinger||Ferro de Mel|Жало мёда|蜂刺|蜂の針|꿀벌 침|Honigstachel|Aiguillon de miel|Aguijón de miel|Żądło Miodu
subProphetRaven12|Flock of Feathers||Bando de Penas|Стая перьев|鴉群之羽|羽の群れ|깃털 무리|Federbande|Nuée de plumes|Bandada de plumas|Stado Piór
subProphetRaven13|Rupturing Pull||Puxão Rupturante|Разрывающий рывок|斷裂拉力|破裂する引き寄せ|파열하는 끌어당김|Zerreißender Zug|Tiraillement déchirant|Tirón rupturante|Rozrywające Przyciąganie
subProphetRaven14|Tempest of Ravens||Tempestade de Corvos|Буря воронов|渡鴉風暴|カラスの嵐|까마귀 폭풍|Raben-Tempest|Tempête de corbeaux|Tempestad de cuervos|Tempest Kruków
subDescProphetRaven01|Increases the maximum amount of ravens you can summon.||Aumenta a quantidade máxima de corvos que você pode invocar.|Увеличивает максимальное количество воронов, которых вы можете призвать.|增加你可以召喚的渡鴉的最大數量。|召喚できるカラスの最大数を増加させる。|소환할 수 있는 까마귀의 최대 수를 증가시킵니다.|Erhöht die maximale Anzahl an Raben, die du beschwören kannst.|Augmente la quantité maximale de corbeaux que tu peux invoquer.|Aumenta la cantidad máxima de cuervos que puedes invocar.|Zwiększa maksymalną liczbę kruków które możesz przywołać.
subDescProphetRaven02|Increases the damage dealt by ravens.||Aumenta o dano causado pelos corvos.|Увеличивает урон, наносимый воронами.|增加渡鴉造成的傷害。|カラスが与えるダメージを増加させる。|까마귀가 주는 피해를 증가시킵니다.|Erhöht den Schaden der Raben.|Augmente les dégâts infligés par les corbeaux.|Aumenta el daño infligido por los cuervos.|Zwiększa obrażenia zadawane przez kruki.
subDescProphetRaven03|Increases the attack speed of ravens.||Aumenta a velocidade de ataque dos corvos.|Увеличивает скорость атаки воронов.|增加渡鴉的攻擊速度。|カラスの攻撃速度を増加させる。|까마귀의 공격 속도를 증가시킵니다.|Erhöht die Angriffsgeschwindigkeit der Raben.|Augmente la vitesse d'attaque des corbeaux.|Aumenta la velocidad de ataque de los cuervos.|Zwiększa prędkość ataku kruków.
subDescProphetRaven04|Increases the detection range of ravens.|||Увеличивает дальность обнаружения воронов.|提高烏鴉的偵測範圍。||까마귀의 탐지 범위를 확대합니다.|||Aumenta el rango de detección de los cuervos.|
subDescProphetRaven05|Increases the maximum amount of ravens you can summon but decreases the damage dealt.||Aumenta a quantidade máxima de corvos que você pode invocar, mas diminui o dano causado.|Увеличивает максимальное количество воронов, которых вы можете призвать, но уменьшает наносимый урон.|增加可召喚渡鴉的最大數量，但降低造成的傷害。|召喚できるカラスの最大数を増加させるが、与えるダメージを減少させる。|소환할 수 있는 까마귀의 최대 수를 증가시키지만 주는 피해는 감소시킵니다.|Erhöht die maximale Anzahl an Raben, die du beschwören kannst, verringert aber den verursachten Schaden.|Augmente la quantité maximale de corbeaux que tu peux invoquer mais réduit les dégâts infligés.|Aumenta la cantidad máxima de cuervos que puedes invocar pero reduce el daño infligido.|Zwiększa maksymalną liczbę kruków które możesz przywołać, ale zmniejsza zadawane obrażenia.
subDescProphetRaven06|Increases the movement speed and damage dealt by ravens.||Aumenta a velocidade de movimento e o dano causado pelos corvos.|Увеличивает скорость передвижения и урон, наносимый воронами.|提高渡鴉的移動速度和傷害。|カラスの移動速度と与えるダメージを増加させる。|까마귀의 이동 속도와 주는 피해를 증가시킵니다.|Erhöht die Bewegungsgeschwindigkeit und den Schaden der Raben.|Augmente la vitesse de mouvement et les dégâts infligés par les corbeaux.|Aumenta la velocidad de movimiento y el daño infligido por los cuervos.|Zwiększa prędkość ruchu i obrażenia zadawane przez kruki.
subDescProphetRaven07|Chance on attack to unleash a battle screech dealing area of effect damage in a cone in front of the raven.||Chance ao atacar de soltar um grito de batalha que causa dano em área em um cone à frente do corvo.|При атаке есть шанс выпустить боевое карканье, наносящее урон в области в форме конуса перед вороном.|攻擊時有機率釋放戰鬥尖嘯，對渡鴉前方錐形範圍內的目標造成範圍傷害。|攻撃時に戦闘の叫びを放ち、カラスの前方コーン状に範囲ダメージを与える確率。|공격 시 전투 외침을 방출하여 까마귀 앞쪽 원뿔 모양으로 범위 피해를 줄 확률.|Chance beim Angriff, einen Kampfschrei freizusetzen, der Flächenschaden in einem Kegel vor dem Raben verursacht.|Probabilité à l'attaque de libérer un cri de bataille infligeant des dégâts de zone d'effet en cône devant le corbeau.|Probabilidad al atacar de liberar un grito de batalla infligiendo daño de área de efecto en un cono frente al cuervo.|Szansa przy ataku na uwolnienie battle screech zadającego obrażenia obszarowe w stożku przed krukiem.
subDescProphetRaven08|Increases damage dealt to monsters inflicted by bleed.||Aumenta o dano causado a monstros afetados por sangramento.|Увеличивает урон по монстрам, находящимся под действием кровотечения.|增加對處於流血狀態的怪物造成的傷害。|出血状態のモンスターに与えるダメージを増加させる。|출혈 상태 몬스터에게 주는 피해를 증가시킵니다.|Erhöht den Schaden gegen Monster, die mit Blutung belegt sind.|Augmente les dégâts infligés aux monstres affectés par le saignement.|Aumenta el daño infligido a monstruos afectados por sangrado.|Zwiększa obrażenia zadawane potworom dotkniętym krwawieniem.
subDescProphetRaven09|Chance on hit to cause bleeding, converting all other damage over time ailments to bleeding.||Chance de causar sangramento ao acertar, convertendo todos os outros efeitos negativos de dano contínuo em sangramento.|При попадании есть шанс вызвать кровотечение, превращая все остальные эффекты периодического урона в кровотечение.|擊中時有機率造成流血，並將所有其他持續傷害效果轉化為流血效果。|命中時に出血を起こし、他のすべての持続ダメージ状態を出血に変換する確率。|명중 시 출혈을 유발하며, 다른 모든 지속 피해 상태를 출혈로 변환할 확률.|Chance beim Treffer, Blutung zu verursachen und alle anderen Schaden-über-Zeit-Effekte in Blutung umzuwandeln.|Probabilité au coup de causer un saignement en convertissant tous les autres maux de dégâts sur la durée en saignement.|Probabilidad al impactar de causar sangrado, convirtiendo todos los demás daños con el tiempo en sangrado.|Szansa przy trafieniu na spowodowanie krwawienia, zamieniając wszystkie inne dolegliwości obrażeń w czasie na krwawienie.
subDescProphetRaven10|Summons all ravens at once with increased movement speed and damage for a short duration. Summon Raven now has a cooldown.||Invoca todos os corvos de uma só vez com velocidade de movimento e dano aumentados por um curto período. Invocar Corvo agora tem um tempo de recarga.|Призывает всех воронов одновременно с увеличенной скоростью передвижения и уроном на короткое время. Призыв ворона теперь имеет время восстановления.|一次性召喚所有渡鴉，短時間內提升移動速度和傷害。召喚渡鴉現在有冷卻時間。|一度にすべてのカラスを召喚し、短時間移動速度とダメージを増加させる。カラスの召喚は現在クールダウンを持つ。|한 번에 모든 까마귀를 소환하며 짧은 시간 동안 이동 속도와 피해를 증가시킵니다. 까마귀 소환은 이제 쿨타임이 있습니다.|Beschwört alle Raben auf einmal mit erhöhter Bewegungsgeschwindigkeit und erhöhtem Schaden für kurze Zeit. Raben beschwören hat nun eine Abklingzeit.|Invoque tous les corbeaux en même temps avec une vitesse de mouvement et des dégâts augmentés pendant un court moment. L'invocation de corbeau a désormais un temps de recharge.|Invoca todos los cuervos a la vez con velocidad de movimiento y daño aumentados durante un corto tiempo. Invocar cuervo ahora tiene un tiempo de reutilización.|Przywołuje wszystkie kruki naraz ze zwiększoną prędkością ruchu i obrażeniami na krótki czas. Summon Raven ma teraz cooldown.
subDescProphetRaven11|Ravens turn into wasps firing multiple projectiles per attack.||Os corvos se transformam em vespas, disparando múltiplos projéteis por ataque.|Вороны превращаются в ос, выпускающих несколько снарядов за атаку.|渡鴉化身為黃蜂，每次攻擊發射多枚投射物。|カラスはスズメバチに変わり、攻撃ごとに複数の投射物を放つ。|까마귀는 말벌로 변해 공격마다 여러 발사체를 발사합니다.|Raben verwandeln sich in Wespen, die pro Angriff mehrere Projektile abfeuern.|Les corbeaux se transforment en guêpes tirant de multiples projectiles par attaque.|Los cuervos se convierten en avispas disparando múltiples proyectiles por ataque.|Kruki zamieniają się w osy wystrzeliwujące wiele pocisków na atak.
subDescProphetRaven12|Summon an increased amount of ravens.||Invoca uma quantidade maior de corvos.|Призывает увеличенное количество воронов.|召喚更多數量的渡鴉。|増加した数のカラスを召喚する。|증가된 수의 까마귀를 소환합니다.|Beschwöre eine erhöhte Anzahl an Raben.|Invoque une quantité augmentée de corbeaux.|Invoca una cantidad aumentada de cuervos.|Przywołaj zwiększoną liczbę kruków.
subDescProphetRaven13|Chance on attack to pull nearby monsters towards the raven inflicting bleeding.||Chance de puxar monstros próximos em direção ao corvo, causando sangramento.|При атаке есть шанс притянуть ближайших монстров к ворону, накладывая кровотечение.|攻擊時有機率將附近的怪物拉向渡鴉，使其流血。|攻撃時に近くのモンスターをカラスに向かって引き寄せ、出血を付与する確率。|공격 시 근처 몬스터를 까마귀 쪽으로 끌어당겨 출혈을 부여할 확률.|Chance beim Angriff, nahe Monster zum Raben zu ziehen und Blutung zu verursachen.|Probabilité à l'attaque d'attirer les monstres proches vers le corbeau en infligeant un saignement.|Probabilidad al atacar de atraer monstruos cercanos hacia el cuervo infligiendo sangrado.|Szansa przy ataku na przyciągnięcie pobliskich potworów do kruka nakładając krwawienie.
subDescProphetRaven14|Ravens now orbit you dealing increased damage on hit. Summon Raven now has a cooldown.||Os corvos agora orbitam você, causando dano aumentado ao acertar. Invocar Corvo agora tem um tempo de recarga. |Вороны теперь вращаются вокруг вас, нанося увеличенный урон при попадании. Призыв ворона теперь имеет время восстановления.|渡鴉現在會繞著你飛行，每次命中都會造成更高的傷害。召喚渡鴉現在有冷卻時間。|カラスは現在あなたを中心に回転し、命中時に増加ダメージを与える。カラスの召喚は現在クールダウンを持つ。|까마귀는 이제 당신을 중심으로 회전하며 명중 시 증가된 피해를 줍니다. 까마귀 소환은 이제 쿨타임이 있습니다.|Raben umkreisen dich nun und verursachen erhöhten Schaden beim Treffer. Raben beschwören hat nun eine Abklingzeit.|Les corbeaux orbitent désormais autour de toi en infligeant des dégâts augmentés au coup. L'invocation de corbeau a désormais un temps de recharge.|Los cuervos ahora orbitan a tu alrededor infligiendo daño aumentado al impactar. Invocar cuervo ahora tiene un tiempo de reutilización.|Kruki teraz orbitują wokół ciebie zadając zwiększone obrażenia przy trafieniu. Summon Raven ma teraz cooldown.
subProphetSummonEnt01|Power of the Forest||Poder da Floresta|Сила леса|森林之力|森の力|숲의 힘|Macht des Waldes|Pouvoir de la forêt|Poder del bosque|Moc Lasu
subProphetSummonEnt02|Shielding Bark||Casca Protetora|Защитная кора|樹皮護盾|盾の樹皮|방패 껍질|Schützende Rinde|Écorce protectrice|Corteza protectora|Osłaniająca Kora
subProphetSummonEnt03|Elder´s Branches||Galhos Anciãos|Ветви старейшины|長老樹枝|長老の枝|장로의 가지|Älteste Äste|Branches de l'ancien|Ramas del anciano|Gałęzie Starszego
subProphetSummonEnt04|Aging Branch||Galho Envelhecido|Стареющая ветвь|老化樹枝|老化する枝|노화하는 가지|Alternde Äste|Branche vieillissante|Rama envejecedora|Starzejąca Gałąź
subProphetSummonEnt05|Blood Hungering Bark||Casca Sedenta de Sangue|Кровожадная кора|嗜血樹皮|血に飢えた樹皮|피에 굶주린 껍질|Bluthungrige Rinde|Écorce affamée de sang|Corteza hambrienta de sangre|Kora Pragnąca Krwi
subProphetSummonEnt06|Quicker Roots||Raízes Mais Rápidas|Быстрые корни|快速生根|より速い根|더 빠른 뿌리|Schnellere Wurzeln|Racines plus rapides|Raíces más rápidas|Szybsze Korzenie
subProphetSummonEnt07|Poisoning Bark Smash||Esmagamento de Casca Venenosa|Отравляющий удар корой|毒樹皮重擊|施毒する樹皮スマッシュ|독화하는 껍질 강타|Vergiftender Rindenschlag|Coup d'écorce empoisonnant|Golpe de corteza envenenante|Trujące Uderzenie Kory
subProphetSummonEnt08|Canopy Growth||Crescimento da Copa|Рост полога|生長樹冠|天蓋の成長|수관 성장|Baldachin-Wachstum|Croissance de la canopée|Crecimiento de dosel|Wzrost Baldachimu
subProphetSummonEnt09|Penetrating Branches||Galhos Penetrantes|Проникающие ветви|貫穿樹枝|貫通する枝|관통하는 가지|Durchdringende Äste|Branches pénétrantes|Ramas penetrantes|Przebijające Gałęzie
subProphetSummonEnt10|Throwing Branches||Galhos Arremessadores|Бросаемые ветви|投擲樹枝|投げる枝|던지는 가지|Werfende Äste|Lancer de branches|Lanzamiento de ramas|Rzucające Gałęziami
subProphetSummonEnt11|Saplings||Mudas|Саженцы|樹苗|苗木|묘목|Setzlinge|Jeunes pousses|Retoños|Sadzonki
subProphetSummonEnt12|Charging Forest||Floresta Impetuosa|Наступающий лес|森林衝鋒|突進する森|돌진하는 숲|Stürmender Wald|Forêt chargeante|Bosque cargante|Szarżujący Las
subProphetSummonEnt13|Link of Nature||Elo da Natureza|Связь природы|連接自然|自然のつながり|자연의 연결|Naturverbindung|Lien de la nature|Enlace de la naturaleza|Powiązanie Natury
subProphetSummonEnt14|Flaming Branch||Galho Flamejante|Пламенная ветвь|火焰樹枝|炎の枝|불꽃 가지|Flammender Ast|Branche flamboyante|Rama flamígera|Płonąca Gałąź
subDescProphetSummonEnt01|Increases the maximum amount of ents you can summon.||Aumenta a quantidade máxima de ents que você pode invocar.|Увеличивает максимальное количество энтов, которых вы можете призвать.|增加你可以召喚的樹人的最大數量。|召喚できるエントの最大数を増加させる。|소환할 수 있는 엔트의 최대 수를 증가시킵니다.|Erhöht die maximale Anzahl an Ents, die du beschwören kannst.|Augmente la quantité maximale d'ents que tu peux invoquer.|Aumenta la cantidad máxima de ents que puedes invocar.|Zwiększa maksymalną liczbę ents które możesz przywołać.
subDescProphetSummonEnt02|Increases the ent´s damage reduction from all sources.||Aumenta a redução de dano do ent de todas as fontes.|Увеличивает снижение всего урона для энта.|增加樹人的全傷害減免。|エントの全ダメージ軽減を増加させる。|엔트의 모든 피해 감소를 증가시킵니다.|Erhöht die Schadensreduktion des Ents aus allen Quellen.|Augmente la réduction de dégâts des ents de toutes les sources.|Aumenta la reducción de daño del ent de todas las fuentes.|Zwiększa redukcję obrażeń ents ze wszystkich źródeł.
subDescProphetSummonEnt03|Increases the damage dealt by the ent.||Aumenta o dano causado pelo ent.|Увеличивает урон, наносимый энтом.|增加樹人造成的傷害。|エントが与えるダメージを増加させる。|엔트가 주는 피해를 증가시킵니다.|Erhöht den Schaden des Ents.|Augmente les dégâts infligés par l'ent.|Aumenta el daño infligido por el ent.|Zwiększa obrażenia zadawane przez ent.
subDescProphetSummonEnt04|Increases the maximum life of the ent.||Aumenta a vida máxima do ent.|Увеличивает максимальный запас здоровья энта.|增加樹人的最大生命。|エントの最大ライフを増加させる。|엔트의 최대 생명력을 증가시킵니다.|Erhöht die maximale Leben des Ents.|Augmente la vie maximale de l'ent.|Aumenta la vida máxima del ent.|Zwiększa maksymalne życie ent.
subDescProphetSummonEnt05|Increases damage dealt by the ent but also decreases its maximum life.||Aumenta o dano causado pelo ent, mas também diminui sua vida máxima.|Увеличивает урон, наносимый энтом, но также уменьшает его максимальное здоровье.|增加樹人造成的傷害，但也會降低其最大生命值。。|エントが与えるダメージを増加させるが、最大ライフも減少させる。|엔트가 주는 피해를 증가시키지만 최대 생명력도 감소시킵니다.|Erhöht den Schaden des Ents, verringert aber auch seine maximale Leben.|Augmente les dégâts infligés par l'ent mais réduit aussi sa vie maximale.|Aumenta el daño infligido por el ent pero también reduce su vida máxima.|Zwiększa obrażenia zadawane przez ent, ale również zmniejsza jego maksymalne życie.
subDescProphetSummonEnt06|Increases the movement speed of the ent.||Aumenta a velocidade de movimento do ent.|Увеличивает скорость передвижения энта.|增加樹人的移動速度。|エントの移動速度を増加させる。|엔트의 이동 속도를 증가시킵니다.|Erhöht die Bewegungsgeschwindigkeit des Ents.|Augmente la vitesse de mouvement de l'ent.|Aumenta la velocidad de movimiento del ent.|Zwiększa prędkość ruchu ent.
subDescProphetSummonEnt07|Chance on hit to inflict poisoned and dealing increased damage.||Chance ao acertar de infligir envenenamento e causar dano aumentado.|При попадании есть шанс наложить отравление и нанести увеличенный урон.|命中時有機率造成中毒並增加傷害。|命中時に毒を付与し、増加ダメージを与える確率。|명중 시 중독을 부여하고 증가된 피해를 줄 확률.|Chance beim Treffer, Gift zu verursachen und erhöhten Schaden zu verursachen.|Probabilité au coup d'infliger un empoisonnement et des dégâts augmentés.|Probabilidad al impactar de infligir veneno e infligir daño aumentado.|Szansa przy trafieniu na nałożenie poisoned i zadawanie zwiększonych obrażeń.
subDescProphetSummonEnt08|Increases the size and life of the ent.||Aumenta o tamanho e a vida do ent.|Увеличивает размер и здоровье энта.|增加樹人的大小和生命。|エントのサイズとライフを増加させる。|엔트의 크기와 생명력을 증가시킵니다.|Erhöht die Größe und Leben des Ents.|Augmente la taille et la vie de l'ent.|Aumenta el tamaño y la vida del ent.|Zwiększa rozmiar i życie ent.
subDescProphetSummonEnt09|Ents execute targets below a threshold.||Ents executam alvos abaixo de um limite.|Энты казнят цели ниже порога.|樹人撲殺低於生命閾值的目標。|エントは閾値以下の対象を処刑する。|엔트는 임계값 이하 대상을 처형합니다.|Ents führen Ziele unter einem Schwellenwert aus.|Les ents exécutent les cibles en dessous d'un seuil.|Los ents ejecutan objetivos por debajo de un umbral.|Ents egzekwują cele poniżej progu.
subDescProphetSummonEnt10|Chance on attack for ents to cast Thorned Branch (Prophet Skill).||Chance ao atacar de ents conjurarem Galho Espinhoso (Habilidade do Profeta).|При атаке существует вероятность того, что энты применят заклинание «Колючая ветвь» (навык пророка). |樹人攻擊時有機率施放荊棘樹枝（先知技能）。 |攻撃時に、エントが「棘の枝」（預言者のスキル）を発動する可能性がある。 |엔트가 공격할 때 일정 확률로 가시가지(예언자 기술)를 시전합니다. |Chance für Ents beim Angriff, Dornenzweig (Prophetenfähigkeit) zu wirken.|Chance lors d'une attaque pour les ents de lancer Branche épineuse (Compétence de prophète). |Probabilidad de que los ents lancen Rama Espinosa (Habilidad de Profeta) al atacar. |Szansa na rzucenie przez enty Ciernistej Gałęzi (Umiejętność Proroka) podczas ataku. 
subDescProphetSummonEnt11|Summon increased amount of smaller ent saplings that gain increased attack speed and movement speed. Summon Ent now has a cooldown.||Aumenta a quantidade de mudas de Ent menores que invocam Ents, que ganham velocidade de ataque e de movimento aumentadas. Invocar Ent agora tem um tempo de recarga.|Призывает увеличенное количество мелких саженцев энтов, которые получают увеличенную скорость атаки и передвижения. Призыв энта теперь имеет время восстановления.|召喚更多小型的樹人幼苗，這些幼苗攻擊速度和移動速度都會提升。 「召喚樹人」技能現在有冷卻時間。|攻撃速度と移動速度が増加したより小さなエントの苗木を増加して召喚する。エントの召喚は現在クールダウンを持つ。|공격 속도와 이동 속도가 증가한 더 작은 엔트 묘목을 증가시켜 소환합니다. 엔트 소환은 이제 쿨타임이 있습니다.|Beschwöre eine erhöhte Anzahl kleinerer Ent-Setzlinge, die erhöhte Angriffsgeschwindigkeit und Bewegungsgeschwindigkeit erhalten. Ent beschwören hat nun eine Abklingzeit.|Invoque une quantité augmentée de jeunes pousses d'ent plus petites qui gagnent une vitesse d'attaque et une vitesse de mouvement augmentées. L'invocation d'ent a désormais un temps de recharge.|Invoca una cantidad aumentada de retoños de ent más pequeños que ganan velocidad de ataque y velocidad de movimiento aumentadas. Invocar ent ahora tiene un tiempo de reutilización.|Przywołaj zwiększoną liczbę mniejszych sadzonek ent zyskujących zwiększoną prędkość ataku i ruchu. Summon Ent ma teraz cooldown.
subDescProphetSummonEnt12|Ents charge towards nearest monsters if far away from target unleashing a strong area of effect pulse on hit dealing additional damage.||Os Ents avançam em direção aos monstros mais próximos se estiverem longe do alvo, liberando um forte pulso de área de efeito ao atingir o alvo, causando dano adicional.|Энты бросаются к ближайшим монстрам, если находятся далеко от цели, и наносят мощный импульс в области действия с дополнительным уроном при попадании.|樹人若距離目標較遠，則會衝向最近的怪物，並在命中時釋放強力的範圍脈衝攻擊，造成額外傷害。|エントは対象から遠い場合、最も近いモンスターに向かって突進し、命中時に強力な範囲パルスを放って追加ダメージを与える。|엔트는 대상에서 멀리 떨어져 있으면 가장 가까운 몬스터를 향해 돌진하며, 명중 시 강력한 범위 펄스를 방출하여 추가 피해를 줍니다.|Ents stürmen auf das nächste Monster zu, wenn sie weit vom Ziel entfernt sind, und entfesseln beim Treffer eine starke Flächenwirkungs-Pulsation, die zusätzlichen Schaden verursacht.|Les ents chargent vers les monstres les plus proches s'ils sont loin de la cible en libérant une forte pulsation de zone d'effet au coup infligeant des dégâts supplémentaires.|Los ents cargan hacia los monstruos más cercanos si están lejos del objetivo liberando una fuerte pulsación de área de efecto al impactar infligiendo daño adicional.|Ents szarżują w kierunku najbliższych potworów jeśli są daleko od celu uwalniając silny puls obszarowy przy trafieniu zadający dodatkowe obrażenia.
